,Make,Model,Variant,Ex-Showroom_Price,Displacement,Cylinders,Emission_Norm,Fuel_System,Fuel_Tank_Capacity,Fuel_Type,Height,Length,Width,Body_Type,ARAI_Certified_Mileage,Gears,Ground_Clearance,Power_Steering,Power_Windows,Power_Seats,Keyless_Entry,Power,Seating_Capacity,Seats_Material,Type,Audiosystem,Bluetooth,Boot_Space,Central_Locking,Child_Safety_Locks,Distance_to_Empty,Handbrake,Ventilation_System,Engine_Immobilizer,ABS_(Anti-lock_Braking_System),Door_Ajar_Warning,EBD_(Electronic_Brake-force_Distribution),Fasten_Seat_Belt_Warning,Parking_Assistance,EBA_(Electronic_Brake_Assist),Seat_Height_Adjustment,Kerb_Weight
775,Bmw,X1,Sdrive20D Xline,3930000,1995.0,4,BS IV,Injection,51.0,Diesel,1612.0,4439.0,2058.0,"SUV, Crossover",20.68,8,165.0,Electric Power,All Windows,Yes,Smart Key,187.34,5,Leather,Automatic,CD Player with USB & Aux-in,Yes,420.0,Yes,Yes,Yes,Automatic,2 Zone Climate Control,Yes,Yes,Yes,Yes,Yes,Front and rear sensors with camera,Yes,Electric Adjustment,990.467868338558
776,Bmw,X1,Xdrive20D M Sport,4570000,1995.0,4,BS IV,Injection,51.0,Diesel,1612.0,4439.0,2058.0,"SUV, Crossover",20.68,8,165.0,Electric Power,All Windows,Yes,Smart Key,187.34,5,Leather,Automatic,CD Player with USB & Aux-in,Yes,420.0,Yes,Yes,Yes,Automatic,2 Zone Climate Control,Yes,Yes,Yes,Yes,Yes,Front and rear sensors with camera,Yes,Electric Adjustment with Memory,990.467868338558
777,Bmw,X1,Sdrive20D M Sport,4240000,1995.0,4,BS IV,Injection,61.0,Diesel,1545.0,4477.0,2058.0,SUV,17.05,8,179.0,Electric Power,All Windows,Yes,Smart Key,187.0,5,Leather,Automatic,CD Player with USB & Aux-in,Yes,419.0,Yes,Yes,Yes,Automatic,2 Zone Climate Control,Yes,Yes,Yes,Yes,Yes,Rear sensors,Yes,Electric Adjustment with Memory,1670
778,Bmw,X1,Sdrive20I Xline,3830000,1998.0,4,BS VI,Injection,51.0,Petrol,1612.0,4439.0,1821.0,"Crossover, SUV",16.3,7,165.0,Electric Power,All Windows,Yes,Smart Key,192.0,5,Leather,Automatic,CD Player with USB & Aux-in,Yes,420.0,Yes,Yes,Yes,Automatic,2 Zone Climate Control,Yes,Yes,Yes,Yes,Yes,Front and rear sensors with camera,Yes,Electric Adjustment,990.467868338558
779,Volvo,S60,Polestar,5602000,1969.0,4,BS IV,Injection,67.0,Petrol,1484.0,4635.0,2097.0,Sedan,19.90211704,8,136.0,Electric Power,All Windows,No,Yes,366.792,5,Leather,Automatic,CD/MP3/DVD Player with USB & Aux-in,Yes,380.0,Yes,Yes,Yes,Manual,Fully automatic climate control,Yes,Yes,Yes,No,Yes,Front & rear sensors with 360 degree view,Yes,Electric Adjustment,1661
780,Volvo,S60,Momentum,3850500,1984.0,5,BS IV,Injection,67.5,Diesel,1484.0,4635.0,1865.0,Sedan,21.7,8,136.0,Electro-Hydraulic,All Windows,Yes,Remote,181.0,5,Leather,Automatic,CD/MP3/DVD Player with USB & Aux-in,Yes,380.0,Yes,Yes,Yes,Manual,Fully automatic climate control,Yes,Yes,Yes,Yes,Yes,Front and rear sensors with camera,Yes,Electric Adjustment,1665
781,Bmw,3-Series,320D Sport,4140000,1995.0,4,BS VI,Injection,40.0,Diesel,1429.0,4633.0,1811.0,Sedan,19.62,8,157.0,Electric Power,All Windows,No,Smart Key,187.34,5,Leather,Automatic,CD Player with USB & Aux-in,Yes,480.0,Yes,Yes,Yes,Automatic,2 Zone Climate Control,Yes,Yes,Yes,Yes,Yes,Rear sensors with camera,Yes,Electric Adjustment,1590
782,Bmw,3-Series,320D Luxury Line,4690000,1995.0,4,BS VI,Injection,40.0,Diesel,1429.0,4633.0,1811.0,Sedan,19.62,8,157.0,Electric Power,All Windows,No,Smart Key,187.34,5,Leather,Automatic,CD Player with USB & Aux-in,Yes,480.0,Yes,Yes,Yes,Automatic,2 Zone Climate Control,Yes,Yes,Yes,Yes,Yes,Rear sensors with camera,Yes,Electric Adjustment,1590
783,Bmw,3-Series,330I M Sport,4790000,1998.0,4,BS VI,Injection,59.0,Petrol,1429.0,4633.0,1811.0,Sedan,16.13,8,157.0,Electric Power,All Windows,No,Smart Key,254.388,5,Leather,Automatic,CD Player with USB & Aux-in,Yes,480.0,Yes,Yes,Yes,Automatic,2 Zone Climate Control,Yes,Yes,Yes,Yes,Yes,Rear sensors with camera,Yes,Electric Adjustment,1595
784,Volvo,S60 Cross Country,D4,4426500,2400.0,5,BS IV,Injection,67.0,Diesel,1539.0,4637.0,2097.0,"Sedan, Crossover",19.6,6,201.0,Electro-Hydraulic,All Windows,"Yes, with memory",Smart Key,187.34,4,Leather,Automatic,CD/MP3/DVD Player with USB & Aux-in,Yes,380.0,Yes,Yes,Yes,Automatic,Fully automatic climate control,Yes,Yes,Yes,Yes,Yes,Front & rear sensors with 360 degree view,Yes,Electric Adjustment with Memory,1776
785,Audi,Q5,35 Tdi Premium Plus,5021200,1968.0,4,BS IV,Injection,64.0,Diesel,1608.0,4388.0,1831.0,SUV,16.9,7,170.0,Electric Power,All Windows,"Yes, with memory",Smart Key,187.34,5,Leather,Automatic,DVD Player with USB & Aux-in,Yes,460.0,Yes,Yes,Yes,Manual,3 Zone climate control,Yes,Yes,Yes,Yes,Yes,Rear sensors with camera,Yes,Electric Adjustment with Memory,1585
786,Audi,Q5,35 Tdi Technology,5621200,1968.0,4,BS IV,Injection,64.0,Diesel,1608.0,4388.0,1831.0,SUV,15.73,7,170.0,Electric Power,All Windows,"Yes, with memory",Smart Key,187.34,5,Leather,Automatic,DVD Player with USB & Aux-in,Yes,460.0,Yes,Yes,Yes,Manual,3 Zone climate control,Yes,Yes,Yes,Yes,Yes,Rear sensors with camera,Yes,Electric Adjustment with Memory,1585
787,Audi,Q5,45 Tfsi Premium Plus,5021200,1984.0,6,BS IV,Injection,70.0,Petrol,1659.0,4663.0,1898.0,SUV,12.44,7,200.0,Electric Power,All Windows,Yes,Smart Key,248.0,5,Leather,Automatic,CD Player with USB & Aux-in,Yes,550.0,Yes,Yes,Yes,Automatic,Fully automatic climate control,Yes,Yes,Yes,Yes,Yes,Front & rear sensors with 360 degree view,Yes,Electric Adjustment with Memory,1955
788,Audi,Q5,45 Tfsi Technology,5621200,1984.0,6,BS IV,Injection,70.0,Petrol,1659.0,4663.0,1898.0,SUV,12.44,7,200.0,Electric Power,All Windows,Yes,Smart Key,248.0,5,Leather,Automatic,CD Player with USB & Aux-in,Yes,550.0,Yes,Yes,Yes,Automatic,Fully automatic climate control,Yes,Yes,Yes,Yes,Yes,Front & rear sensors with 360 degree view,Yes,Electric Adjustment with Memory,1955
789,Land Rover Rover,Range Evoque,S,5494000,1999.0,4,BS VI,Injection,49.30086207,Diesel,1649.0,4371.0,1996.0,SUV,15.6,9,210.0,Electro-Hydraulic,All Windows,Yes,Smart Key,176.494,5,Leather,Automatic,CD Player with USB & Aux-in,Yes,390.3198637,Yes,Yes,Yes,Automatic,2 Zone Climate Control,Yes,Yes,Yes,Yes,Yes,Front & rear sensors with 360 degree view,Yes,Electric Adjustment with Memory,1915
790,Land Rover Rover,Range Evoque,Se R-Dynamic,5985000,1999.0,4,BS VI,Injection,49.30086207,Diesel,1649.0,4371.0,1996.0,SUV,15.6,9,210.0,Electro-Hydraulic,All Windows,Yes,Smart Key,176.494,5,Leather,Automatic,CD Player with USB & Aux-in,Yes,390.3198637,Yes,Yes,Yes,Automatic,2 Zone Climate Control,Yes,Yes,Yes,Yes,Yes,Front & rear sensors with 360 degree view,Yes,Electric Adjustment with Memory,1915
791,Land Rover Rover,Range Evoque,S Petrol,5494000,1997.0,4,BS VI,Injection,49.30086207,Petrol,1649.0,4371.0,1996.0,SUV,19.90211704,9,210.0,Electro-Hydraulic,All Windows,Yes,Smart Key,241.57,5,Leather,Automatic,CD Player with USB & Aux-in,Yes,390.3198637,Yes,Yes,Yes,Automatic,2 Zone Climate Control,Yes,Yes,Yes,Yes,Yes,Front & rear sensors with 360 degree view,Yes,Electric Adjustment with Memory,1929
792,Land Rover Rover,Range Evoque,Se R-Dynamic Petrol,5985000,1997.0,4,BS VI,Injection,49.30086207,Petrol,1649.0,4371.0,1996.0,SUV,19.90211704,9,210.0,Electro-Hydraulic,All Windows,Yes,Smart Key,241.57,5,Leather,Automatic,CD Player with USB & Aux-in,Yes,390.3198637,Yes,Yes,Yes,Automatic,2 Zone Climate Control,Yes,Yes,Yes,Yes,Yes,Front & rear sensors with 360 degree view,Yes,Electric Adjustment with Memory,1929
793,Maruti Suzuki,Mercedes-Benz E-Class,E200,5861062,1991.0,4,BS IV,Injection,80.0,Petrol,1494.0,5063.0,1860.0,Sedan,12.0,5,165.0,Electro-Hydraulic,All Windows,"Yes, with memory",Smart Key,190.0,5,Leather,Automatic,CD/MP3/DVD Player with USB & Aux-in,Yes,540.0,Yes,Yes,Yes,Automatic,3 Zone climate control,Yes,Yes,Yes,Yes,Yes,Front and rear sensors with camera,Yes,Electric Adjustment with Memory,990.467868338558
794,Maruti Suzuki,Mercedes-Benz E-Class,E350 D,7285332,2987.0,6,BS IV,Injection,80.0,Diesel,1494.0,5063.0,1860.0,Sedan,142.0,5,155.0,Electric Power,All Windows,"Yes, with memory",Smart Key,264.938,5,Leather,Automatic,CD/MP3/DVD Player with USB & Aux-in,Yes,540.0,Yes,Yes,Yes,Manual,3 Zone climate control,Yes,Yes,Yes,Yes,Yes,Front & rear sensors with 360 degree view,Yes,Semi Automatic Adjustment,990.467868338558
795,Maruti Suzuki,Mercedes-Benz E-Class,E220D,5964321,2987.0,6,BS IV,Injection,80.0,Diesel,1494.0,5063.0,1860.0,Sedan,142.0,5,155.0,Electric Power,All Windows,"Yes, with memory",Smart Key,264.938,5,Leather,Automatic,CD/MP3/DVD Player with USB & Aux-in,Yes,540.0,Yes,Yes,Yes,Manual,3 Zone climate control,Yes,Yes,Yes,Yes,Yes,Front & rear sensors with 360 degree view,Yes,Semi Automatic Adjustment,990.467868338558
796,Maruti Suzuki,Mercedes-Benz E-Class,E 63 S Amg,15000000,5461.0,8,BS IV,Injection,80.0,Petrol,1474.0,4879.0,1854.0,Sedan,8.5,7,155.0,Electric Power,All Windows,"Yes, with memory",No,549.0,4,Leather,Automatic,CD/MP3 Player,Yes,540.0,Yes,Yes,No,Automatic,2 Zone Climate Control,Yes,Yes,Yes,Yes,Yes,Front & rear sensors with 360 degree view,Yes,Electric Adjustment,1845
797,Maruti Suzuki,Mercedes-Benz E-Class,E200 Expression,5750000,1991.0,4,BS IV,Injection,80.0,Petrol,1494.0,5063.0,1860.0,Sedan,12.0,5,165.0,Electro-Hydraulic,All Windows,"Yes, with memory",Smart Key,181.424,5,Leather,Automatic,CD/MP3/DVD Player with USB & Aux-in,Yes,540.0,Yes,Yes,Yes,Automatic,3 Zone climate control,Yes,Yes,Yes,Yes,Yes,Front and rear sensors with camera,Yes,Electric Adjustment with Memory,990.467868338558
798,Maruti Suzuki,Mercedes-Benz E-Class,E200 Exclusive,6150000,1991.0,4,BS IV,Injection,80.0,Petrol,1494.0,5063.0,1860.0,Sedan,12.0,5,165.0,Electro-Hydraulic,All Windows,"Yes, with memory",Smart Key,181.424,5,Leather,Automatic,CD/MP3/DVD Player with USB & Aux-in,Yes,540.0,Yes,Yes,Yes,Automatic,3 Zone climate control,Yes,Yes,Yes,Yes,Yes,Front and rear sensors with camera,Yes,Electric Adjustment with Memory,990.467868338558
799,Maruti Suzuki,Mercedes-Benz E-Class,E220D Expression,5850000,2987.0,6,BS IV,Injection,80.0,Diesel,1494.0,5063.0,1860.0,Sedan,142.0,5,155.0,Electric Power,All Windows,"Yes, with memory",Smart Key,264.938,5,Leather,Automatic,CD/MP3/DVD Player with USB & Aux-in,Yes,540.0,Yes,Yes,Yes,Manual,3 Zone climate control,Yes,Yes,Yes,Yes,Yes,Front & rear sensors with 360 degree view,Yes,Semi Automatic Adjustment,990.467868338558
800,Maruti Suzuki,Mercedes-Benz E-Class,E220D Exclusive,6250000,2987.0,6,BS IV,Injection,80.0,Diesel,1494.0,5063.0,1860.0,Sedan,142.0,5,155.0,Electric Power,All Windows,"Yes, with memory",Smart Key,264.938,5,Leather,Automatic,CD/MP3/DVD Player with USB & Aux-in,Yes,540.0,Yes,Yes,Yes,Manual,3 Zone climate control,Yes,Yes,Yes,Yes,Yes,Front & rear sensors with 360 degree view,Yes,Semi Automatic Adjustment,990.467868338558
801,Volvo,Xc60,Inscription D5,5990000,1969.0,5,BS IV,Injection,70.0,Diesel,1658.0,4688.0,1902.0,SUV,18.8,6,209.0,Electric Power,All Windows,Yes,Smart Key,229.738,5,Leather,Automatic,DVD Player with USB & Aux-in,Yes,495.0,Yes,Yes,Yes,Manual,Fully automatic climate control,Yes,Yes,Yes,Yes,Yes,Front & rear sensors with 360 degree view,Yes,Electric Adjustment with Memory,1879
802,Bmw,X4,Xdrive20D M Sport X,6060000,1995.0,4,BS VI,Injection,60.0,Diesel,1621.0,4752.0,1918.0,SUV,16.4,8,498.0,Electric Power,All Windows,Yes,Smart Key,188.0,5,Leather,Automatic,CD/MP3 Player,Yes,1400.0,Yes,Yes,Yes,Manual,Fully automatic climate control,Yes,Yes,Yes,Yes,Yes,Front and rear sensors with camera,Yes,Electric Adjustment,1740
803,Bmw,X4,Xdrive30D M Sport X,6590000,2993.0,6,BS VI,Injection,68.0,Diesel,1621.0,4752.0,1918.0,SUV,16.4,8,498.0,Electric Power,All Windows,Yes,Smart Key,261.29,5,Leather,Automatic,CD/MP3 Player,Yes,1400.0,Yes,Yes,Yes,Manual,2 Zone Climate Control,Yes,Yes,Yes,Yes,Yes,Rear sensors with camera,Yes,Electric Adjustment,1820
804,Bmw,X4,Xdrive30I M Sport X,6350000,1998.0,6,BS VI,Injection,68.0,Petrol,1621.0,4752.0,1918.0,SUV,13.32,8,498.0,Electric Power,All Windows,Yes,Smart Key,248.0,5,Leather,Automatic,CD/MP3 Player,Yes,1400.0,Yes,Yes,Yes,Manual,Fully automatic climate control,Yes,Yes,Yes,Yes,Yes,Rear sensors with camera,Yes,Electric Adjustment,1820
805,Jeep,Wrangler,Unlimited,6394000,1999.0,4,BS VI,Injection,85.0,Petrol,1838.0,4882.0,1877.0,SUV,8.4,8,215.0,Electric Power,All Windows,Power seats,Remote,264.248,5,Leather,Automatic,CD Player with USB & Aux-in,Yes,390.3198637,Yes,No,Yes,Automatic,Fully automatic climate control,No,Yes,Yes,Yes,Yes,Rear sensors with camera,Yes,Manual Adjustment,990.467868338558
806,Maruti Suzuki,Mercedes-Benz C-Class Cabriolet,C300,6426497,1991.0,4,BS VI,Injection,60.0,Petrol,1409.0,4686.0,1810.0,Convertible,19.90211704,9,165.0,Electric Power,Only Front Windows,"Yes, with memory",Smart Key,258.0,4,Leather,Automatic,CD/MP3/DVD Player with USB & Aux-in,Yes,390.3198637,Yes,Yes,Yes,Automatic,Fully automatic climate control,Yes,Yes,Yes,Yes,Yes,Front and rear sensors with camera,Yes,Electric Adjustment with Memory,990.467868338558
807,Bmw,Z4 Roadster,Sdrive 20I,6490000,1998.0,4,BS VI,Injection,52.0,Petrol,1304.0,4324.0,2024.0,"Sports, Convertible",7.6,8,165.0,Electric Power,All Windows,"Yes, with memory",Smart Key,197.0,2,Leather,Automatic,CD Player with USB & Aux-in,Yes,281.0,Yes,Yes,Yes,Automatic,Fully automatic climate control,Yes,Yes,Yes,Yes,Yes,Front and rear sensors with camera,Yes,Electric Adjustment with Memory,1495
808,Bmw,Z4 Roadster,M 40I,7890000,2998.0,6,BS VI,Injection,52.0,Petrol,1304.0,4324.0,1459.0,"Sports, Convertible",7.6,8,165.0,Electric Power,All Windows,Yes,Smart Key,340.0,2,Leather,Automatic,CD Player with USB & Aux-in,Yes,281.0,Yes,Yes,Yes,Automatic,Fully automatic climate control,Yes,Yes,Yes,Yes,Yes,Front and rear sensors with camera,Yes,Electric Adjustment with Memory,1610
809,Maruti Suzuki,Mercedes-Benz V-Class,Expression Elwb,6840000,2143.0,4,BS VI,Injection,93.0,Diesel,1880.0,5370.0,1928.0,MUV,19.90211704,7,165.0,Yes,All Windows,No,Smart Key,163.0,7,Leather,Automatic,CD Player with USB & Aux-in,Yes,390.3198637,Yes,Yes,Yes,Automatic,2 Zone Climate Control,Yes,Yes,Yes,Yes,Yes,Front & rear sensors with 360 degree view,Yes,Manual Adjustment,990.467868338558
810,Maruti Suzuki,Mercedes-Benz V-Class,Exclusive Lwb,8190000,2143.0,4,BS VI,Injection,93.0,Diesel,1880.0,5140.0,1928.0,MUV,19.90211704,7,165.0,Yes,All Windows,No,Smart Key,163.0,6,Leather,Automatic,CD Player with USB & Aux-in,Yes,390.3198637,Yes,Yes,Yes,Automatic,2 Zone Climate Control,Yes,Yes,Yes,Yes,Yes,Front & rear sensors with 360 degree view,Yes,Manual Adjustment,990.467868338558
811,Maruti Suzuki,Mercedes-Benz V-Class,Elite,11000000,1950.0,4,BS VI,Injection,70.0,Diesel,1901.0,5140.0,1928.0,MPV,19.90211704,9,165.0,Electro-Hydraulic,All Windows,"Yes, with memory",Smart Key,160.718,6,Leather,Automatic,DVD Player with USB & Aux-in,Yes,390.3198637,Yes,Yes,Yes,Automatic,Fully automatic climate control,No,Yes,Yes,Yes,Yes,Front & rear sensors with 360 degree view,Yes,Electric Adjustment with Memory,990.467868338558
812,Audi,Q7,45 Tdi Premium Plus,7221500,2967.0,6,BS IV,Injection,75.0,Diesel,1740.0,5052.0,1968.0,SUV,14.75,8,200.0,Electric Power,All Windows,Yes,Smart Key,245.514,7,Leather,Automatic,CD/MP3/DVD Player with USB & Aux-in,Yes,295.0,Yes,Yes,Yes,Automatic,4 Zone climate control,Yes,Yes,Yes,Yes,Yes,Front and rear sensors with camera,Yes,Electric Adjustment with Memory,2330
813,Audi,Q7,45 Tdi Technology Pack,8021500,2967.0,6,BS IV,Injection,75.0,Diesel,1740.0,5052.0,1968.0,SUV,14.75,8,200.0,Electric Power,All Windows,Yes,Smart Key,245.514,7,Leather,Automatic,CD/MP3/DVD Player with USB & Aux-in,Yes,295.0,Yes,Yes,Yes,Automatic,4 Zone climate control,Yes,Yes,Yes,Yes,Yes,Front and rear sensors with camera,Yes,Electric Adjustment with Memory,2330
814,Audi,Q7,40 Tfsi Quattro Premium Plus,6921500,1984.0,6,BS IV,Injection,75.0,Petrol,1740.0,5052.0,1968.0,SUV,11.68,8,200.0,Electric Power,All Windows,Yes,Smart Key,248.472,7,Leather,Automatic,CD/MP3/DVD Player with USB & Aux-in,Yes,295.0,Yes,Yes,Yes,Automatic,4 Zone climate control,Yes,Yes,Yes,Yes,Yes,Front & rear sensors with 360 degree view,Yes,Electric Adjustment with Memory,2330
815,Audi,Q7,40 Tfsi Quattro Technology Pack,7621500,1984.0,6,BS IV,Injection,75.0,Petrol,1740.0,5052.0,1968.0,SUV,19.90211704,8,200.0,Electric Power,All Windows,Yes,Smart Key,248.472,7,Leather,Automatic,CD/MP3/DVD Player with USB & Aux-in,Yes,295.0,Yes,Yes,Yes,Automatic,4 Zone climate control,Yes,Yes,Yes,Yes,Yes,"Front and rear sensors with camera, Front & rear sensors with 360 degree view",Yes,Electric Adjustment with Memory,2330
816,Audi,Q7,45 Tdi Black Styling,8111500,2967.0,6,BS IV,Injection,75.0,Diesel,1740.0,5052.0,1968.0,SUV,14.75,8,200.0,Electric Power,All Windows,Yes,Smart Key,245.514,7,Leather,Automatic,CD/MP3/DVD Player with USB & Aux-in,Yes,295.0,Yes,Yes,Yes,Automatic,4 Zone climate control,Yes,Yes,Yes,Yes,Yes,Front and rear sensors with camera,Yes,Electric Adjustment with Memory,2330
817,Audi,Q7,40 Tfsi Quattro Black Styling,7711500,1984.0,6,BS IV,Injection,75.0,Petrol,1740.0,5052.0,1968.0,SUV,19.90211704,8,200.0,Electric Power,All Windows,Yes,Smart Key,248.472,7,Leather,Automatic,CD/MP3/DVD Player with USB & Aux-in,Yes,295.0,Yes,Yes,Yes,Automatic,4 Zone climate control,Yes,Yes,Yes,Yes,Yes,"Front and rear sensors with camera, Front & rear sensors with 360 degree view",Yes,Electric Adjustment with Memory,2330
